epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
87,87,9.243480682373047,4.735231876373291,8.408093452453613,0.6557376980781555,9.243480682373047,4.735231876373291,8.408093452453613,0.6557376980781555,,,,,,,,
88,88,,,,,,,,,9.56035041809082,4.73723030090332,8.727041244506836,0.7213114500045776,9.56035041809082,4.73723030090332,8.727041244506836,0.7213114500045776
88,88,9.355928421020508,4.7435479164123535,8.522077560424805,0.7049180269241333,9.355928421020508,4.7435479164123535,8.522077560424805,0.7049180269241333,,,,,,,,
89,89,,,,,,,,,9.557199478149414,4.735642910003662,8.723886489868164,0.7213114500045776,9.557199478149414,4.735642910003662,8.723886489868164,0.7213114500045776
89,89,9.298495292663574,4.730520248413086,8.465442657470703,0.6557376980781555,9.298495292663574,4.730520248413086,8.465442657470703,0.6557376980781555,,,,,,,,
90,90,,,,,,,,,9.555986404418945,4.733870983123779,8.722672462463379,0.7213114500045776,9.555986404418945,4.733870983123779,8.722672462463379,0.7213114500045776
90,90,9.284831047058105,4.7325849533081055,8.452801704406738,0.688524603843689,9.284831047058105,4.7325849533081055,8.452801704406738,0.688524603843689,,,,,,,,
91,91,,,,,,,,,9.555254936218262,4.73200798034668,8.721968650817871,0.7213114500045776,9.555254936218262,4.73200798034668,8.721968650817871,0.7213114500045776
91,91,9.265547752380371,4.7334370613098145,8.432665824890137,0.6721311211585999,9.265547752380371,4.7334370613098145,8.432665824890137,0.6721311211585999,,,,,,,,
92,92,,,,,,,,,9.548137664794922,4.730434417724609,8.714851379394531,0.7213114500045776,9.548137664794922,4.730434417724609,8.714851379394531,0.7213114500045776
92,92,9.280455589294434,4.7300238609313965,8.446529388427734,0.6557376980781555,9.280455589294434,4.7300238609313965,8.446529388427734,0.6557376980781555,,,,,,,,
93,93,,,,,,,,,9.546538352966309,4.728848457336426,8.713253021240234,0.7213114500045776,9.546538352966309,4.728848457336426,8.713253021240234,0.7213114500045776
93,93,9.304524421691895,4.7372636795043945,8.470497131347656,0.6557376980781555,9.304524421691895,4.7372636795043945,8.470497131347656,0.6557376980781555,,,,,,,,
94,94,,,,,,,,,9.541362762451172,4.727479934692383,8.708083152770996,0.7213114500045776,9.541362762451172,4.727479934692383,8.708083152770996,0.7213114500045776
94,94,9.267709732055664,4.716222763061523,8.43346881866455,0.6393442749977112,9.267709732055664,4.716222763061523,8.43346881866455,0.6393442749977112,,,,,,,,
95,95,,,,,,,,,9.532629013061523,4.726025104522705,8.699368476867676,0.7213114500045776,9.532629013061523,4.726025104522705,8.699368476867676,0.7213114500045776
95,95,9.298799514770508,4.719220161437988,8.466789245605469,0.6721311211585999,9.298799514770508,4.719220161437988,8.466789245605469,0.6721311211585999,,,,,,,,
96,96,,,,,,,,,9.52623176574707,4.724273681640625,8.692963600158691,0.7213114500045776,9.52623176574707,4.724273681640625,8.692963600158691,0.7213114500045776
96,96,9.269042015075684,4.707663059234619,8.437058448791504,0.6721311211585999,9.269042015075684,4.707663059234619,8.437058448791504,0.6721311211585999,,,,,,,,
97,97,,,,,,,,,9.51380729675293,4.722604274749756,8.680578231811523,0.7213114500045776,9.51380729675293,4.722604274749756,8.680578231811523,0.7213114500045776
97,97,9.287857055664062,4.7216105461120605,8.455485343933105,0.7049180269241333,9.287857055664062,4.7216105461120605,8.455485343933105,0.7049180269241333,,,,,,,,
98,98,,,,,,,,,9.504701614379883,4.720519542694092,8.67147159576416,0.7213114500045776,9.504701614379883,4.720519542694092,8.67147159576416,0.7213114500045776
98,98,9.291454315185547,4.719008445739746,8.457693099975586,0.6721311211585999,9.291454315185547,4.719008445739746,8.457693099975586,0.6721311211585999,,,,,,,,
99,99,,,,,,,,,9.498579025268555,4.718421936035156,8.6653470993042,0.7213114500045776,9.498579025268555,4.718421936035156,8.6653470993042,0.7213114500045776
99,99,9.238883972167969,4.716221809387207,8.406243324279785,0.6393442749977112,9.238883972167969,4.716221809387207,8.406243324279785,0.6393442749977112,,,,,,,,
